input_name,cleaned_name,input_type,odmp_url,odmp_name,odmp_bio,odmp_age,odmp_tour,odmp_badge,odmp_cause,odmp_end_of_watch,odmp_incident_details,odmp_fuzzy_score,wikidata_occupation,wikidata_race,wikidata_sex,wikidata_birth_date,wikidata_death_date,wikipedia_link,ai_summary,ai_education,ai_dob,ai_dod,ai_place_of_birth,ai_place_of_death,ai_gender,ai_involved_in_sports,ai_involved_in_politics,ai_involved_in_military,ai_involved_in_music
"196th Light Infantry Brigade SP4 Robert L. Fowble, Jr., and PFC Jack E. Beam Memorial Highway",196th Light Infantry Brigade SP4 Robert L Fowble Jr and PFC Jack E Beam,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Private First Class Donald E. Byrum Memorial Highway ,Private First Class Donald E Byrum Memorial Highway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Air Force Master Sgt. William L. McDaniel II Memorial Highway,Air Force Master Sgt William L McDaniel II,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
First Lieutenant Gerald B. Greendyke Memorial Highway,First Lieutenant Gerald B Greendyke,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
PFC Dale Marker Memorial Highway,PFC Dale Marker,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Defiance County Veterans Memorial Highway,Defiance County Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Kris Jordan Memorial Highway,Kris Jordan,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Delware County Veterans Memorial highway,Delware County Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Branch Rickey Memorial Highway,Branch Rickey,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
United Spanish War Veterans Memorial Highway / Scioto Trail,United Spanish War Veterans Memorial Highway  Scioto,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Thirty-seventh Division Memorial Highway,Thirtyseventh Division,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Forty-second Rainbow Division Memorial Highway,Fortysecond Rainbow Division,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Wright Brothers Memorial Highway,Wright Brothers,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
General Thaddeus Kosciusko Memorial Highway,General Thaddeus Kosciusko,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
The Grand Army of the Republic Highway,The Grand Army of the Republic,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Wright Brothers Memorial Highway,Wright Brothers,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Thomas A. Edison Memorial Bridge,Thomas A Edison,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Staff Sgt. James P. Hunter Memorial Bridge,Staff Sgt James P Hunter,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sfc. Charles L. Adkins Memorial Highway,Sfc Charles L Adkins,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Jackie Mayer Miss America Highway,Jackie Mayer Miss America,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Sgt. James C. Fekete, SF Memorial Interchange",Sgt James C Fekete SF,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"FN James C. Baumer, USN Memorial Interchange",FN James C Baumer USN,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Sgt. Terrance R. Mesenburg, USA Memorial Interchange",Sgt Terrance R Mesenburg USA,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Sgt. Michael W. Finke, Jr. U.S.M.C. Memorial Walkover",Sgt Michael W Finke Jr USMC Memorial Walkover,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Army Specialist Charles E. Odums II Memorial Highway,Army Specialist Charles E Odums II,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Army Specialist Dennis Ramon Memorial Highway,Army Specialist Dennis Ramon,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
SGT David Sexton Memorial Highway ,SGT David Sexton Memorial Highway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Rep. Frederick H. Deering Memorial Highway,Rep Frederick H Deering,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Patrolman Paul L. McManis Memorial Highway,Patrolman Paul L McManis,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
U.S. Navy Corpsman Maxton Soviak Memorial Highway,US Navy Corpsman Maxton Soviak,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
SGT Theodore Ward Memorial Highway,SGT Theodore Ward,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Patrolman Leroy S. Bedell Memorial Highway,Patrolman Leroy S Bedell,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Cpl. David A. Johnston Memorial Highway,Cpl David A Johnston,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Lance Corporal James F. Kimple Memorial Highway,Lance Corporal James F Kimple,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sherman-Sheridan-Stanton-Custer Highway,ShermanSheridanStantonCuster,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Marine Corps League memorial highway,Marine Corps League,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Officer Brett Markwood Memorial Highway,Officer Brett Markwood,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Deputy Ethan Collins Memorial Highway,Deputy Ethan Collins,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Deputy Chad Edwards Memorial Highway,Deputy Chad Edwards,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
SGT Joseph P. Collette Memorial Highway,SGT Joseph P Collette,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Corporal Dustin A. Derga Memorial Highway,Corporal Dustin A Derga,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Officer M. Scott Moyer Memorial Highway,Officer M Scott Moyer,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Thirty-seventh Division Memorial Highway,Thirtyseventh Division,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sherman-Sheridan-Stanton-Custer Highway,ShermanSheridanStantonCuster,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Detective Corporal J. Phillip Brown Memorial Highway,Detective Corporal J Phillip Brown,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"PFC William Boggs , CPL Sam Boggs, and SGT Robert Boggs Memorial Highway",PFC William Boggs  CPL Sam Boggs and SGT Robert Boggs,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"PFC Henry ""Rick"" Hausman, Jr. Memorial Highway",PFC Henry Rick Hausman Jr,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Staff Sergeant Christopher L. Brown Memorial Highway,Staff Sergeant Christopher L Brown,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Officer Thomas Hayes Memorial Highway,Officer Thomas Hayes,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Marine Corps League memorial highway,Marine Corps League,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Army Specialist Nicholaus E. Zimmer Memorial Highway,Army Specialist Nicholaus E Zimmer,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
United Spanish War Veterans Memorial Highway / Scioto Trail,United Spanish War Veterans Memorial Highway  Scioto,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Thirty-seventh Division Memorial Highway,Thirtyseventh Division,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Dana G. 'Buck' Rinehart Memorial Highway,Dana G Buck Rinehart,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
General Thaddeus Kosciusko Memorial Highway,General Thaddeus Kosciusko,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Master Sergeant Shawn T. Hannon Memorial Highway,Master Sergeant Shawn T Hannon,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Deputy Marty Martin Memorial Highway,Deputy Marty Martin,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Trooper Frank G. Vazquez Memorial Highway,Trooper Frank G Vazquez,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Trooper Wendy G. Everett Memorial Highway,Trooper Wendy G Everett,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Patrolman Jerry R. Neff Memorial Highway,Patrolman Jerry R Neff,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Trooper Jody S. Dye Memorial Highway,Trooper Jody S Dye,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Tuskegee Airmen Memorial Highway,Tuskegee Airmen,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Colonel Wilbur Blount, M.D., Memorial Highway",Colonel Wilbur Blount MD,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Lawrence E. Hughes Memorial Highway,Lawrence E Hughes,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Captain Nicholas J. Rozanski Memorial Highway,Captain Nicholas J Rozanski,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Officers Anthony Morelli and Eric Joering Memorial Highway,Officers Anthony Morelli and Eric Joering,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Master Sergeant Jeffrey J. Rieck Memorial Highway,Master Sergeant Jeffrey J Rieck,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Lt. Miroslav Steven Zilberman Memorial Highway,Lt Miroslav Steven Zilberman,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
LCpl Josh McDaniels Memorial Highway,LCpl Josh McDaniels,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Army Spc. Joseph ""Joey"" Riley Memorial Highway",Army Spc Joseph Joey Riley,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Lance Corporal Ryan E. Miller Memorial Highway,Lance Corporal Ryan E Miller,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Lance Cpl. Eric J. Bernholtz Memorial Highway,Lance Cpl Eric J Bernholtz,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sgt. Jesse Balthaser U.S.M.C. Memorial Highway,Sgt Jesse Balthaser USMC,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sergeant Adam L. Knox Memorial Highway,Sergeant Adam L Knox,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
John W.E. Bowen III Memorial Roadway,John WE Bowen III,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Patrolman Dane L. Rowe Memorial Highway,Patrolman Dane L Rowe,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Hilliard Patrol Officer Sean Johnson Memorial Highway,Hilliard Patrol Officer Sean Johnson,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Patrolman Dane L. Rowe Memorial Highway,Patrolman Dane L Rowe,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sergeant Joseph W. Danison Memorial Highway,Sergeant Joseph W Danison,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Army PFC Noah C. Porter Memorial Highway,Army PFC Noah C Porter,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Captain David ‘Hank’ Spellacy Memorial Highway,Captain David Hank Spellacy,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"“Murray Ebner, Holocaust Survivor and Korean War Veteran, Memorial Highway",Murray Ebner Holocaust Survivor and Korean War Veteran,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Jesse Owens Memorial Highway,Jesse Owens,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Justice Robert Duncan Memorial Highway,Justice Robert Duncan,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
James H.Hough Memorial Highway,James HHough,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Marine LCpl Jacob Spann Memorial Highway,Marine LCpl Jacob Spann,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
General McPherson Highway,General McPherson,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Pharmacist's Mate Third Class Willard L. Shupe Memorial Highway,Pharmacists Mate Third Class Willard L Shupe,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
The Atlantic and Pacific Highway,The Atlantic and Pacific,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Bob Evans Highway,Bob Evans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Nehemiah and Permelia Atwood Memorial Highway,Nehemiah and Permelia Atwood,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Nehemiah and Permelia Atwood Memorial Highway,Nehemiah and Permelia Atwood,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Charles E. Holzer Highway,Charles E Holzer,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
The Grand Army of the Republic Highway,The Grand Army of the Republic,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Chief Warrant Officer Christopher R. Thibodeau Memorial Highway,Chief Warrant Officer Christopher R Thibodeau,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Staff Sgt. Sean Landrus Memorial Highway,Staff Sgt Sean Landrus,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Veterans Legacy Highway,Veterans Legacy,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Forty-second Rainbow Division Memorial Highway,Fortysecond Rainbow Division,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Wright Brothers Memorial Highway,Wright Brothers,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Simon Kenton Trace Highway,Simon Kenton Trace,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
McClernon-Skyway Memorial Drive,McClernonSkyway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
John Kalaman and Robert O'Toole Memorial Highway,John Kalaman and Robert OToole,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Freedom Memorial Highway,Freedom,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Martin Luther King, Jr. Boulevard",Martin Luther King Jr,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Army Specialist Jesse Adam Snow Memorial Highway,Army Specialist Jesse Adam Snow,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"SrA Kenneth P. Hauprich, Jr., Memorial Highway",SrA Kenneth P Hauprich Jr,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"U.S.M.C. Lance Corporal Dustin R. Fitzgerald ""Dusty"" Memorial Highway",USMC Lance Corporal Dustin R Fitzgerald Dusty,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Private First Class William ""Brent"" Turner U.S.M.C. Memorial Highway",Private First Class William Brent Turner USMC,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sheriff Gene Fischer Memorial Highway,Sheriff Gene Fischer,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
LCpl David E. Morton Memorial Highway,LCpl David E Morton,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Eighty-third Division Memorial Highway,Eightythird Division,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sherman-Sheridan-Stanton-Custer Highway,ShermanSheridanStantonCuster,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Veterans' Memorial Highway,Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Major James W. Reed Memorial Highway,Major James W Reed,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Guernsey County Veterans - Flags of Honor Memorial Highway,Guernsey County Veterans  Flags of Honor,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Gunnery Sergeant James W. Speedy Memorial Interchange,Gunnery Sergeant James W Speedy,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
The Atlantic and Pacific Highway,The Atlantic and Pacific,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Thirty-seventh Division Memorial Highway,Thirtyseventh Division,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Forty-second Rainbow Division Memorial Highway,Fortysecond Rainbow Division,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
George Washington Highway,George Washington,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
General Duncan McArthur Highway,General Duncan McArthur,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sherman-Sheridan-Stanton-Custer Highway,ShermanSheridanStantonCuster,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Wright Brothers Memorial Highway,Wright Brothers,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
American Legion Memorial Highway,American Legion,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Pearl Harbor Memorial Highway,Pearl Harbor,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"William L. Mallory, Sr. Memorial Highway",William L Mallory Sr,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Donald H. Rolf Circle Freeway,Donald H Rolf Circle Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sergeant David Kreuter Memorial Highway,Sergeant David Kreuter,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
U.S. Grant Memorial Highway,US Grant,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Elder High School Vietnam Veterans Memorial Highway,Elder High School Vietnam Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Officer Sonny L. Kim Memorial Highway,Officer Sonny L Kim,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Spc. Donald S. ""Scott"" Morrison Memorial Highway",Spc Donald S Scott Morrison,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Senator William Bowen Memorial Highway,Senator William Bowen,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"PFC James Miller, IV Memorial Highway",PFC James Miller IV,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Lance Corporal Christopher J. Dyer USMC, Lima Co, 3/25 Marines Memorial Highway ",Lance Corporal Christopher J Dyer USMC Lima Co 325 Marines Memorial Highway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Staff Sgt. Richard T. Pummill Memorial Highway,Staff Sgt Richard T Pummill,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Officer Kaia L. Grant Memorial Highway,Officer Kaia L Grant,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Deputy Sheriff Emil Kleinwaechter Memorial Highway,Deputy Sheriff Emil Kleinwaechter,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Officers Dennis Bennington and Robert Seiffert Memorial Highway,Officers Dennis Bennington and Robert Seiffert,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Patrolman David L. Cole Memorial Highway,Patrolman David L Cole,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Brigid Kelly Norwood Lateral,Brigid Kelly Norwood Lateral,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Peter and Sarah Fossett Memorial Bridge,Peter and Sarah Fossett,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Johnny Appleseed Highway,Johnny Appleseed,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
American Legion Memorial Highway,American Legion,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Pearl Harbor Memorial Highway,Pearl Harbor,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Patrolman David L. Sterner Memorial Interchange,Patrolman David L Sterner,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Congressman Michael G. Oxley Memorial Highway,Congressman Michael G Oxley,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Lt. Col. Ralph D. Cole Memorial Bridge,Lt Col Ralph D Cole,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
David McGue Memorial Highway,David McGue,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Johnny Appleseed Highway,Johnny Appleseed,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Johnny Appleseed Highway,Johnny Appleseed,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Simon Kenton Memorial Highway,Simon Kenton,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sherman-Sheridan-Stanton-Custer Highway,ShermanSheridanStantonCuster,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
William J. Brown Memorial Highway,William J Brown,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Trooper George Conn Memorial Highway,Trooper George Conn,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
The Grand Army of the Republic Highway,The Grand Army of the Republic,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Henry County Veterans Bridge,Henry County Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
RDML Alene Duerk Memorial Highway,RDML Alene Duerk,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Damascus Bridge ,Damascus Bridge,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
LTC Kevin Sonnenberg Memorial Highway,LTC Kevin Sonnenberg,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Pfc. Zachary Gullett Memorial Highway,Pfc Zachary Gullett,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Governor Thomas Kirker Highway,Governor Thomas Kirker,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
George Washington Highway,George Washington,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
General Duncan McArthur Highway,General Duncan McArthur,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Governor Robert Lucas Highway,Governor Robert Lucas,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Old Zane Trace Memorial Highway,Old Zane Trace,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Simon Kenton Trace Highway,Simon Kenton Trace,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Army Specialist Danny Raymond King Memorial Highway ,Army Specialist Danny Raymond King Memorial Highway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Army PFC Neil R. Scott Memorial Highway,Army PFC Neil R Scott,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Patrolman Carl ""Shorty"" Thrush Memorial Highway",Patrolman Carl Shorty Thrush,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Marine Corps League memorial highway,Marine Corps League,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
State Senator C. Stanley Mechem Memorial Highway,State Senator C Stanley Mechem,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Cpl. Jerry Robert Spitler Memorial Highway,Cpl Jerry Robert Spitler,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Thirty-seventh Division Memorial Highway,Thirtyseventh Division,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Cpl. Fredrick Wayne Miller Memorial Highway,Cpl Fredrick Wayne Miller,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
General McPherson Highway,General McPherson,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Wright Brothers Memorial Highway,Wright Brothers,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Army Private Jason L. Sparks Memorial Highway,Army Private Jason L Sparks,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Army Sergeant Patrick Ryan Carroll Memorial Highway,Army Sergeant Patrick Ryan Carroll,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Lance Corporal James Sprowl Memorial Highway,Lance Corporal James Sprowl,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Trucks Bridge,Trucks,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Governor Robert Lucas Highway,Governor Robert Lucas,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Lieutenant Stephen Byus Memorial Highway,Lieutenant Stephen Byus,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Sgt. Donald Russell Long, Medal of Honor Recipient, Memorial Highway",Sgt Donald Russell Long Medal of Honor Recipient,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sherriff Fredrick J. Abdalla Memorial Highway,Sherriff Fredrick J Abdalla,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Cpl. Fred B. McGee Memorial Highway; Korean War Hero; Silver Star Recipient,Cpl Fred B McGee Memorial Highway Korean War Hero Silver Star Recipient,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sherman-Sheridan-Stanton-Custer Highway,ShermanSheridanStantonCuster,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Art Bowers Memorial Highway,Art Bowers,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Bill Mazeroski Highway,Bill Mazeroski,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Captain Nick Hauck Memorial Highway,Captain Nick Hauck,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
U.S.M.C. Sgt. Nathaniel Shae Rock Memorial Highway,USMC Sgt Nathaniel Shae Rock,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Veterans Memorial Highway,Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Pvt. David Rhoades Memorial Highway,Pvt David Rhoades,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Veterans Memorial Highway,Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Cpl. James E. Blevins Memorial Highway,Cpl James E Blevins,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
U.S. Air Force Staff Sergeant Yvonne Marie Fair Memorial Highway ,US Air Force Staff Sergeant Yvonne Marie Fair Memorial Highway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Army Corporal Carl H. Bernhart Memorial Highway,Army Corporal Carl H Bernhart,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
PFC George Dennis McClelland Memorial Highway,PFC George Dennis McClelland,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
U.S. Army Specialist Ryan A. Martin Memorial Highway,US Army Specialist Ryan A Martin,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Thirty-seventh Division Memorial Highway,Thirtyseventh Division,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Army Staff Sgt. Shamus O. Goare Memorial Highway,Army Staff Sgt Shamus O Goare,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Officer Thomas W. Cottrell Jr. Memorial Highway,Officer Thomas W Cottrell Jr,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Corporal Nathan R. Anderson Memorial Bridge.,Corporal Nathan R Anderson Memorial Bridge,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Lance Corporal Austin B. Schwenk Memorial Highway,Lance Corporal Austin B Schwenk,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
The Grand Army of the Republic Highway,The Grand Army of the Republic,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
General McPherson Highway,General McPherson,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Lance Corporal David Raymond Baker Memorial Highway,Lance Corporal David Raymond Baker,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Amvets Highway,Amvets,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Cpl. Joshua Harmon Memorial Highway,Cpl Joshua Harmon,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
U.S.M.C. LCpl. Daniel G. Zegarac Memorial Highway,USMC LCpl Daniel G Zegarac,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Brian Montgomery Memorial Highway,Brian Montgomery,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
