input_name,cleaned_name,input_type,odmp_url,odmp_name,odmp_bio,odmp_age,odmp_tour,odmp_badge,odmp_cause,odmp_end_of_watch,odmp_incident_details,odmp_fuzzy_score,wikidata_occupation,wikidata_race,wikidata_sex,wikidata_birth_date,wikidata_death_date,wikipedia_link,ai_summary,ai_education,ai_dob,ai_dod,ai_place_of_birth,ai_place_of_death,ai_gender,ai_involved_in_sports,ai_involved_in_politics,ai_involved_in_military,ai_involved_in_music
Sam Erby,Sam Erby,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sam Hunt,Sam Hunt,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Sam J. Ervin, Jr.",Sam J Ervin Jr,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sam J. III Ervin,Sam J III Ervin,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Seddon ""Rusty"" Goode",Seddon Rusty Goode,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Sen. James S. Forrester, MD",Sen James S Forrester MD,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Senator Aaron Plyler,Senator Aaron Plyler,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Senator Bob Warren,Senator Bob Warren,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Senator Charles W. Albertson,Senator Charles W Albertson,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Senator Debbie Clary,Senator Debbie Clary,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Senator Elizabeth Dole,Senator Elizabeth Dole,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Senator Harry Brown,Senator Harry Brown,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Senator Helen Rhyne Marvin,Senator Helen Rhyne Marvin,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Senator James Speed Highway,Senator James Speed,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Senator Jesse Helms,Senator Jesse Helms,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Senator John A. Gardwood,Senator John A Gardwood,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Senator John H. Kerr, III",Senator John H Kerr III,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Senator Kay Hagan Highway,Senator Kay Hagan,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Senator R.L. ""Bob"" Martin",Senator RL Bob Martin,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Senator Robert Holloman,Senator Robert Holloman,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Senator Steve Goss Highway,Senator Steve Goss,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Senator Thomas F Taft Sr,Senator Thomas F Taft Sr,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Senator Wendell Holmes Murphy, Sr.",Senator Wendell Holmes Murphy Sr,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sgt. Dean Arledge (SHP),Sgt Dean Arledge SHP,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sgt. Ray Eubanks,Sgt Ray Eubanks,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Shane Miller,Shane Miller,,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sheriff Donald Banks,Sheriff Donald Banks,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Smoky Park,Smoky Park,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Solon David Smart,Solon David Smart,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
T. Clarence Stone Highway,T Clarence Stone,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"T.G. ""Sonny Boy"" Joyner",TG Sonny Boy Joyner,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Tate Boulevard,Tate,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
The Airborne and Special Operations Highway,The Airborne and Special Operations,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
The Davidson College Highway,The Davidson College,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
The Jerry Crump Road,The Jerry Crump,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
The Watson Brame Expressway,The Watson Brame,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Thomas A. Betts, Jr.",Thomas A Betts Jr,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Thomas A. Burton,Thomas A Burton,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Thomas Bradshaw,Thomas Bradshaw,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Thomas J. Harrelson,Thomas J Harrelson,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Thomas S. Harrington,Thomas S Harrington,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Tomahawk Trail,Tomahawk,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Trooper Giles A Harmon,Trooper Giles A Harmon,highway,https://www.odmp.org/officer/6091-trooper-giles-arthur-harmon,Trooper Giles Arthur Harmon,"Trooper Giles Harmon was shot and killed during a traffic stop in Haywood County. Troopers were conducting heightened traffic enforcement in the area due to recent rock slides. The suspect had kidnapped his employer from Kentucky earlier in the day and had the victim in the vehicle when Trooper Harmon stopped him. Two passing truck drivers who witnessed Trooper Harmon's murder tried to run the suspect off the road, but he swerved and escaped. A responding Trooper tried to revive Trooper Harmon but he was pronounced dead at the scene. The suspect abandoned his vehicle and released his abducted employer nearby at Harmon's Den exit. The next day, officers found the employer alive, and he was treated at a local hospital for a bullet wound. The suspect was located after a 3-day manhunt involving over 1000 state, local, and federal officers from North Carolina and Tennessee when he was spotted by a North Carolina Highway Patrol helicopter on the banks of the Pigeon River just 2 miles from the Tennessee state line. He was arrested by North Carolina Troopers and Waynesville Police. An investigation revealed that the suspect left Kentucky with his abducted employer to locate and murder his ex-wife in North Carolina. The 25-year-old suspect was convicted of first-degree murder and sentenced to life in prison on October 16, 1985. As of June 10, 2023, he remains in prison. The North Carolina General Assembly passed a resolution commending Trooper Harmon the day after his murder. Trooper Harmon was assigned to Trooper G, District 4, in Buncombe County. He had been a member of the North Carolina Highway Patrol for five years and had previously served as a Brevard, North Carolina, police officer. He is survived by his wife, who was a Buncombe County sheriff's deputy, and his parents. A section of Highway 276 in Brevard was renamed in his honor.",26,5 years,G-444,Gunfire,"Tuesday, April 9, 1985",Cause: Gunfire Weapon: Gun; Unknown type Offender: Sentenced to life,95.23809523809524,,,,,,,,[],,,,,,,,,
Trooper Raymond Earl Worley,Trooper Raymond Earl Worley,highway,https://www.odmp.org/officer/14512-trooper-raymond-earl-worley,Trooper Raymond Earl Worley,"Trooper Raymond Worley was shot and killed after stopping a van. During the stop he placed the driver of the vehicle in his patrol car. A second van then pulled up at the scene and the driver of that van approached Trooper Worley. He then produced a handgun and shot Trooper Worley. The man turned out to be the brother of the person Trooper Worley had detained. The two were driving vans filled with stolen property from a grocery store they had broken into in Pender County. The suspects fled the scene after shooting Trooper Worley. When state highway patrol dispatchers could not raise him by radio, a DMV officer from the I-95 weigh station was dispatched to respond for backup. The responding officer found him dead at the scene. Four suspects were ultimately arrested after a manhunt involving over 500 state, local and federal officers from North Carolina and Virginia. Three were convicted of accessory to murder and possession of stolen property. The shooter, 30, was convicted of first degree murder and sentenced to death on December 5th, 1985. The death sentence was overturned by a U.S. Circuit court in February 2003. His sentence was commuted to life in prison on July 20th, 2006. As of June 10, 2023, he remains in prison. The other three suspects were sentenced to 9 to 10 years. One was released from prison on October 1st, 1990. The other two were released on Febuary 9th, 1992, and September 13th, 1993. Trooper Worley had served with the North Carolina Highway Patrol for 23 years and was assigned to Troop A in Halifax County.",44,23 years,A-147,Gunfire,"Tuesday, May 14, 1985",Cause: Gunfire Weapon: Handgun Offender: Commuted to life,100.0,,,,,,,,[],,,,,,,,,
Tyler A. Herndon Highway,Tyler A Herndon,highway,https://www.odmp.org/officer/24996-police-officer-tyler-avery-herndon,Police Officer Tyler Avery Herndon,"Police Officer Tyler Herndon was shot and killed while he and other officers responded to a burglary in progress at a car wash at 313 Beatty Drive at about 3:30 am. The subject, 25, was shot and wounded by other officers on the scene. He was charged with first-degree murder. On July 3, 2022, he was convicted of first-degree murder and sentenced to life without parole. The incident occurred two days before Officer Herndon's birthday. Officer Herndon served with the Mount Holly Police Department for two years. He was survived by his parents, sister, grandparents, and girlfriend.",25,2 years,Not available,Gunfire,"Friday, December 11, 2020",Cause: Gunfire Weapon: Gun; Unknown type Offender: Sentenced to life,92.85714285714286,,,,,,,,[],,,,,,,,,
U.S. Marine Corp Highway,US Marine Corp,highway,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/United_States_Marine_Corps,,[],,,,,,,,,
University Drive,University,highway,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/University,,[],,,,,,,,,
Veterans Memorial Highway,Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Victory Trail,Victory,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
W. Cliff Martin,W Cliff Martin,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
W. R. Winkler,W R Winkler,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
W. S. Wilkinson Highway,W S Wilkinson,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
W.R. (Bill) Roberson,WR Bill Roberson,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Warren Coleman,Warren Coleman,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Wayne A. Corpening,Wayne A Corpening,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Wesley D. Webster,Wesley D Webster,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Wilkinson Blvd.,Wilkinson Blvd,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"William ""Grey"" Bailey",William Grey Bailey,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"William D. ""Bill"" Cox",William D Bill Cox,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
William D. Goldston,William D Goldston,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"William D. Robbins, Sr.",William D Robbins Sr,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"William F. Absher, Jr.",William F Absher Jr,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
William Simpson,William Simpson,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
William T. Groves,William T Groves,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
