input_name,cleaned_name,input_type,odmp_url,odmp_name,odmp_bio,odmp_age,odmp_tour,odmp_badge,odmp_cause,odmp_end_of_watch,odmp_incident_details,odmp_fuzzy_score,wikidata_occupation,wikidata_race,wikidata_sex,wikidata_birth_date,wikidata_death_date,wikipedia_link,ai_summary,ai_education,ai_dob,ai_dod,ai_place_of_birth,ai_place_of_death,ai_gender,ai_involved_in_sports,ai_involved_in_politics,ai_involved_in_military,ai_involved_in_music
"Honorable Hannah Diggs Atkins, Secretary of State, Memorial Highway",Honorable Hannah Diggs Atkins Secretary of State,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Hugh Warren Mem Hwy,Hugh Warren Mem Hwy,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Hunter Ford, Fernando Flores, Jack Sarver, and Kaleb Foster Memorial Highway",Hunter Ford Fernando Flores Jack Sarver and Kaleb Foster,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Illinois River Scenic Drive,Illinois River Scenic,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
J Cooper West Memorial Highway,J Cooper West,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
J.A. Richardson Loop,JA Richardson Loop,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
J.M. Baily Mem. Hwy,JM Baily Mem Hwy,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
J.R. Proctor Memorial Highway,JR Proctor,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Jack Begley Memorial Highway,Jack Begley,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Jack H. Choate Mem Hwy,Jack H Choate Mem Hwy,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Jake Pullen Bypass,Jake Pullen Bypass,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
James E. and Rose H. Benson,James E and Rose H Benson,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"James Robert """"Bob"""" Kalsu Memorial Highway",James Robert Bob Kalsu,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
James W. Summerlin Memorial Highway,James W Summerlin,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Jared 'Jed' Douglas Hartley Memorial Highway,Jared Jed Douglas Hartley,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Jean Pierre Chouteau Highway,Jean Pierre Chouteau,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Jennifer Lea Briggs and Heather Wilson Memorial Highway,Jennifer Lea Briggs and Heather Wilson,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Jim Cook Hwy,Jim Cook Hwy,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Jim Lewallen Memorial Highway,Jim Lewallen,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Jim Thorpe Mem Hwy,Jim Thorpe Mem Hwy,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Jimmy Harrel Highway,Jimmy Harrel,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Jodie S. Moad,Jodie S Moad,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Jody Latimer Memorial Highway,Jody Latimer,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Joe Diffie Memorial Highway,Joe Diffie,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
John C. Blaylock Memorial Highway,John C Blaylock,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
John Dahl Ave,John Dahl Ave,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
John L. Hayden Memorial Highway,John L Hayden,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"John Miskelly, Jr. Memorial Highway",John Miskelly Jr,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"John N. """"Happy"""" Camp Mem. Hwy",John N Happy Camp Mem Hwy,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Judge Dean Linder Memorial Highway,Judge Dean Linder,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Judy Davis Mem. Hgwy,Judy Davis Mem Hgwy,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Jumper Mem. Hwy,Jumper Mem Hwy,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Keith Leftwich Memorial Loop,Keith Leftwich Memorial Loop,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Kit Carson Hwy,Kit Carson Hwy,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Korean War Veterans Memorial Highway Purple Heart Trail,Korean War Veterans Memorial Highway Purple Heart,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
LCDR Clarence O. Smokey Tolbert,LCDR Clarence O Smokey Tolbert,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
LCPL Trevor A Roberts Memorial Highway,LCPL Trevor A Roberts,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
LCpl Charles Nick Bondi Memorial Highway,LCpl Charles Nick Bondi,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
LCpl Lamont N. Wilson Memorial Highway,LCpl Lamont N Wilson,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
LCpl Nelson Matlock Memorial Highway,LCpl Nelson Matlock,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Lake Hefner Parkway,Lake Hefner,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Lakeshore Parkway,Lakeshore,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Lance Corporal Anthony Grundy Memorial Highway,Lance Corporal Anthony Grundy,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Lance Corporal Jonathan Stroud Memorial Highway,Lance Corporal Jonathan Stroud,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Larry Brinkley Memorial Highway,Larry Brinkley,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Larry Wade Memorial Highway,Larry Wade,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Lawrence Moylan Memorial Highway,Lawrence Moylan,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Leon Sherrer Highway,Leon Sherrer,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Lieutenant Eugene Smith Memorial Highway,Lieutenant Eugene Smith,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Loyd Stout Highway,Loyd Stout,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Lt. Col. Ernest Childers Mem. Hwy,Lt Col Ernest Childers Mem Hwy,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Lt. Heath Meyer #64 Memorial Highway,Lt Heath Meyer 64,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Lt. Lowry Douglas Durington Memorial Highway,Lt Lowry Douglas Durington,highway,https://www.odmp.org/officer/4397-lieutenant-lowry-douglas-durington,Lieutenant Lowry Douglas Durington,"Lieutenant Lowry Durington was killed in an automobile crash while in pursuit of a motorcycle on State Highway 76 at 7:59 p.m. During the chase, a pickup truck, traveling westbound, pulled out in front of his cruiser. The suspect on the motorcycle was later apprehended and charged with driving under the influence. Lieutenant Durington was a U.S. Army veteran and served with the Healdton Police Department for eight years. He is survived by his daughter.",38,8 years,Not available,Vehicle pursuit,"Monday, May 27, 1985",Cause: Vehicle pursuit Weapon: Automobile; Motorcycle Offender: Apprehended,98.0392156862745,,,,,,,,[],,,,,,,,,
Lt. Shirley Lanning Memorial Highway,Lt Shirley Lanning,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Lyle Rymer Highway,Lyle Rymer,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Lyndon Baines Johnson Mem. Hwy,Lyndon Baines Johnson Mem Hwy,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
MAJ Kerry “Wardog 6” Trent and SSG Michael D. Ward Memorial Trail,MAJ Kerry Wardog 6 Trent and SSG Michael D Ward,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"MSG Joshua Wheeler, U.S. Army, Memorial Highway",MSG Joshua Wheeler US Army,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
MSgt. JW Easterling Memorial Highway,MSgt JW Easterling,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Mabelle Kennedy Hwy,Mabelle Kennedy Hwy,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Major Brice Clayton Coleman Memorial Highway,Major Brice Clayton Coleman,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Major General Clarence L. Tinker Mem Hwy,Major General Clarence L Tinker Mem Hwy,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Major Helen F. Holmes Memorial Highway,Major Helen F Holmes,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Major Scott Hagerty USAR Memorial Highway,Major Scott Hagerty USAR,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Mannford Expressway,Mannford,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Manuel """"Pop"""" and Mary Ruth Russell Memorial Highway",Manuel Pop and Mary Ruth Russell,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Marjorie & Maria Tallchief Hwy,Marjorie  Maria Tallchief Hwy,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Marques Haynes Hwy,Marques Haynes Hwy,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Marshal George Wilson Reddick Memorial Highway,Marshal George Wilson Reddick,highway,https://www.odmp.org/officer/15625-city-marshal-george-wilson-reddick,City Marshal George Wilson Reddick,"City Marshal George Reddick was shot and killed while confronting two robbery suspects shortly after 4:00 am. The suspects had just attempted to rob a gas station but were thwarted by the owner. The owner then ran to Marshal Reddick's home to get assistance. Marshal Reddick approached the suspects at a second gas station where they shot him. The suspects, a man and a woman, were apprehended minutes later by an Ellis County deputy sheriff when they ran out of gas after a short chase. On April 6th, 1933, the 24-year-old man was convicted of first-degree murder and sentenced to life in prison. His 29-year-old companion was convicted of first-degree manslaughter and sentenced to 20 years in prison. She was paroled on October 5th, 1938. Marshal Reddick had served with the Arnett Police Department for 11 months. He was survived by his wife, two sons, and three daughters.",56,11 months,Not available,Gunfire,"Tuesday, December 13, 1932",Cause: Gunfire Weapon: Gun; Unknown type Offender: Sentenced to life,100.0,,,,,,,,[],,,,,,,,,
Martin Garber Memorial Highway,Martin Garber Memorial Highway,,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Martin Luther King Jr. Mem Expressway,Martin Luther King Jr Mem,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Martin Luther King Jr. Mem Freeway,Martin Luther King Jr Mem Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Master Sergeant Houston K. Blackburn Memorial Highway,Master Sergeant Houston K Blackburn,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Matthew Evans/Jeffery Rominger Mem. Highway,Matthew EvansJeffery Rominger Mem,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Mayor Martin Dyer Memorial Highway,Mayor Martin Dyer,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Mazzebeth Turner Memorial Highway,Mazzebeth Turner,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
McIntosh County Korean Veterans Mem. Hwy.,McIntosh County Korean Veterans Mem Hwy,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Medal of Honor Recipient CSM Bennie G. Adkins Highway,Medal of Honor Recipient CSM Bennie G Adkins,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Medicine Park Trail,Medicine Park,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Merle D. Swineford Highway,Merle D Swineford,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Mick Thompson Road,Mick Thompson,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Mickey Mantle Mem. Highway,Mickey Mantle Mem,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Monte John Tucker Memorial Highway,Monte John Tucker,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Mountain Gateway,Mountain Gateway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Nancy Randolph Davis Memorial Highway,Nancy Randolph Davis,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Nathan Boone Hwy,Nathan Boone Hwy,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Navy Cross Recipient CPL Russell Keck Memorial Highway,Navy Cross Recipient CPL Russell Keck,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Navy Petty Officer Third Class Doyle W. Bollinger, Jr., Overpass",Navy Petty Officer Third Class Doyle W Bollinger Jr,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Norman A. Lamb Mem. Hwy,Norman A Lamb Mem Hwy,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Northwest Passage Historical Heritage Hwy,Northwest Passage Historical Heritage Hwy,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
OHP Captain Larry Jackson Memorial Highway,OHP Captain Larry Jackson,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
OHP Captain Pete Norwood Memorial Highway,OHP Captain Pete Norwood,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
OHP Lt. J. C. Burris Memorial Highway,OHP Lt J C Burris,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Officer Danny Martinez Memorial Highway,Officer Danny Martinez,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Officer Justin Terney Memorial Highway,Officer Justin Terney,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Officer Larry W. Cantrell and Mr. Charles L. Cantrell Memorial Highway,Officer Larry W Cantrell and Mr Charles L Cantrell,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Officer Nathan B Graves Memorial Highway,Officer Nathan B Graves,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Okla. Horse Racing Hall of Fame Inductee Carl and Rozella Pevehouse Highway,Okla Horse Racing Hall of Fame Inductee Carl and Rozella Pevehouse,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Oklahoma Panhandle State University Centennial Corridor,Oklahoma Panhandle State University Centennial,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Oklahoma Panhandle Vietnam Veterans Memorial Highway,Oklahoma Panhandle Vietnam Veterans,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Oklahoma Technology Corridor,Oklahoma Technology,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Old Greer County Highway,Old Greer County,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Oscar F. Sewell Mem Drive,Oscar F Sewell Mem,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Owen K. Garriot Road,Owen K Garriot,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"PFC Albert E. Schwab, Medal of Honor Memorial Highway.",PFC Albert E Schwab Medal of Honor Memorial Highway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"PFC John Reese, Jr., Medal of Honor/Purple Heart Memorial Highway",PFC John Reese Jr Medal of HonorPurple Heart,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
PFC Jon Ross Townsend Memorial Highway,PFC Jon Ross Townsend,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"PFC Lonnie D. Loyd, Jr Memorial Highway",PFC Lonnie D Loyd Jr,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
PFC Rex Lee Brown Memorial Highway,PFC Rex Lee Brown,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
PFC Richard Tafoya Gurule Memorial Highway,PFC Richard Tafoya Gurule,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
PO2 Casey Alan Lewis Memorial Highway,PO2 Casey Alan Lewis,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
POW-MIA Mem Hwy,POWMIA Mem Hwy,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Paul Blevins, Jr., and Michael Rogers Memorial Highway",Paul Blevins Jr and Michael Rogers,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Paul Carlile Road,Paul Carlile,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Paul Harvey Memorial Expressway,Paul Harvey,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Pawnee Bill Memorial Highway,Pawnee Bill,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Pearl Harbor Mem Expressway,Pearl Harbor Mem,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Pearl Harbor Survivors: CBM Doyle E Winters, BM1c Jerry E Roop, S2c Donald G Loe and AM1 J.D. Barnes Memorial Highway",Pearl Harbor Survivors CBM Doyle E Winters BM1c Jerry E Roop S2c Donald G Loe and AM1 JD Barnes,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Pearl Harbor/U.S.S. Oklahoma Mem Hwy,Pearl HarborUSS Oklahoma Mem Hwy,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Perryman Mem Hwy,Perryman Mem Hwy,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Petty Officer Tony Randoph Memorial Highway,Petty Officer Tony Randoph,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Pikey's Crossing Memorial Highway,Pikeys Crossing,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
President Donald J. Trump Highway,President Donald J Trump,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
President Dwight D. Eisenhower Memorial Highway,President Dwight D Eisenhower,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
President George H.W. Bush Highway,President George HW Bush,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
President George W. Bush Highway,President George W Bush,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
President Ronald Reagan Memorial Highway,President Ronald Reagan,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Private 2nd Class Joshua Francis Powers Memorial Highway,Private 2nd Class Joshua Francis Powers,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Pvt. Richard Gary Leivas Memorial Highway,Pvt Richard Gary Leivas,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Quanah Parker Trailway,Quanah Parker Trailway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Randy Littlefield Memorial Highway,Randy Littlefield,highway,https://www.odmp.org/officer/11-trooper-randy-joe-littlefield,Trooper Randy Joe Littlefield,Trooper Jay Littlefield was killed when he was struck by a pickup truck while directing traffic around a stalled vehicle on State Highway 20 three miles east of Jay. Trooper Littlefield had served with the Oklahoma Highway Patrol for six years. He was survived by his wife and two children.,36,6 years,791,Struck by vehicle,"Monday, January 15, 1990",Cause: Struck by vehicle,100.0,,,,,,,,[],,,,,,,,,
Randy Peterson Memorial Highway,Randy Peterson,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Ray Fine Mem. Hwy,Ray Fine Mem Hwy,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Raymond Gary Expressway,Raymond Gary,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Raymond Gary Freeway,Raymond Gary Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Raymond Mallouf Memorial Highway,Raymond Mallouf,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Rep. Elmer Maddux Highway,Rep Elmer Maddux,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Representatige Opio Toure Memorial Highway,Representatige Opio Toure,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Representative Howard Paul Cotner Memorial Highway,Representative Howard Paul Cotner,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Representative Jim L. Barker, Speaker of the Oklahoma House of Representatives Memorial Highway",Representative Jim L Barker Speaker of the Oklahoma House of Representatives,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Representative Rusty Farley Memorial Highway,Representative Rusty Farley,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Representative Sue Tibbs Memorial Highway,Representative Sue Tibbs,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Representative W.D. """"Bill"""" Bradley Memorial Highway",Representative WD Bill Bradley,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Ret. Army MSGT Woodrow R Cox - WWII POW - Memorial Highway,Ret Army MSGT Woodrow R Cox  WWII POW,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Retire Air Force Major General Albert Lee Logan Highway,Retire Air Force Major General Albert Lee Logan,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Rex Lee Brown Memorial Highway,Rex Lee Brown,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Robert B Robison Memorial Highway,Robert B Robison,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Robert L. Horton Memorial Highway,Robert L Horton,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Robert S. Kerr Skyline,Robert S Kerr Skyline,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Robert S. Kerr Skyline Drive,Robert S Kerr Skyline,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Roger Miller Mem. Hwy,Roger Miller Mem Hwy,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Route 66 Memorial Highway,Route 66,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Roy Grantham Mem. Road/Lake Rd,Roy Grantham Mem RoadLake Rd,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
S.S. McColgin Hwy,SS McColgin Hwy,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
SFC Brandon O Poynter Memorial Highway,SFC Brandon O Poynter,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
SFC Theodore Emmett Lowery Memorial Highway,SFC Theodore Emmett Lowery,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
SFC Tomas L. Avey Memorial Highway,SFC Tomas L Avey,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
SFC Tony K Burris Memorial Highway,SFC Tony K Burris,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"SGT Earl Roy """"Pete"""" Lester Jr Purple Heart Recipient Memorial Highway",SGT Earl Roy Pete Lester Jr Purple Heart Recipient,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
SGT First Class David Clinton Fisher Memorial Highway,SGT First Class David Clinton Fisher,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
SGT Jonathan Paul Dragus Memorial Highway,SGT Jonathan Paul Dragus,highway,https://www.odmp.org/officer/17916-sergeant-jonathan-paul-dragus,Sergeant Jonathan Paul Dragus,"Sergeant Jonathan Dragus was killed in an automobile crash while pursuing a motorcycle. During the pursuit, the motorcyclist stopped and dropped off a passenger as he fled. As Sergeant Dragus pursued him, a truck pulled into the roadway in front of his patrol car at the intersection of Pennsylvania and Northwest Expressway. Sergeant Dragus swerved to avoid a collision but struck a utility pole and a tree. He was transported to the University of Oklahoma Medical Center, where he succumbed to his injuries several hours later. The motorcyclist wrecked the motorcycle and fled on foot, approximately one mile past where Sergeant Dragus had crashed. He was located and arrested later in the day. The driver of the truck also left the scene but was later located. On January 26, 2007, the motorcyclist was convicted of second-degree murder and aggravated eluding. He was sentenced to a combined 50 years in prison. Sergeant Dragus had served with the Oklahoma City Police Department for 10 years. He is survived by his wife, son, and daughter. His wife also serves as an Oklahoma City Police Department sergeant in the same division.",32,10 years,1123,Vehicle pursuit,"Thursday, October 20, 2005",Cause: Vehicle pursuit Weapon: Automobile; Motorcycle Offender: Sentenced to 50 years,95.65217391304348,,,,,,,,[],,,,,,,,,
SP-4 Wilbert Gresham Memorial High,SP4 Wilbert Gresham Memorial High,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
SP4 Alfred Dean Hildebrand Memorial Highway,SP4 Alfred Dean Hildebrand,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
SP4 Donald P. Sloat Medal of Honor Recipient Memorial Highway,SP4 Donald P Sloat Medal of Honor Recipient,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
SPC Charles Jirtle Memorial Highway,SPC Charles Jirtle,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
SPC Jordan M. Morris Memorial Highway,SPC Jordan M Morris,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
SPC Joshua D. Sheppard-Young Memorial Highway,SPC Joshua D SheppardYoung,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
SPC Joshua Pearce Memorial Highway,SPC Joshua Pearce,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
SPC Ross Hunter Duncan Memorial Highway,SPC Ross Hunter Duncan,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
SPC Sonny Gene Sampler Memorial Highway,SPC Sonny Gene Sampler,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
SSG Michael R. Robson Memorial Highway,SSG Michael R Robson,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
SSG Travis Tomplkins Memorial Highway,SSG Travis Tomplkins,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
SSGT Billy Elliott memorial Highway,SSGT Billy Elliott,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
SSGT Chaz Allen Highway,SSGT Chaz Allen,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
SSGT Chris Hake Memorial Highway,SSGT Chris Hake,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
SSGT Kenneth Michael Pannell Memorial Highway,SSGT Kenneth Michael Pannell,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
SSgt. Larry S. Pierce Memorial Highway,SSgt Larry S Pierce,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sam Fields Mem Hwy,Sam Fields Mem Hwy,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Sand Springs Expressway,Sand Springs,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Santa Fe Trail Highway,Santa Fe Trail,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Scenic Route of Western Oklahoma,Scenic Route of Western Oklahoma,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Scenic SH 77S,Scenic SH 77S,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Scenic State Highway 115,Scenic State Highway 115,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Scenic US Highway 412,Scenic US Highway 412,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Scott Vincent Memorial Highway,Scott Vincent,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Seminole Nation Highway,Seminole Nation,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Seminole Warrior John Horse Memorial Highway,Seminole Warrior John Horse,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Senator Anthony M. Massad Memorial Highway,Senator Anthony M Massad,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Senator Bruce L. Frazier WWII Veteran Memorial Highway,Senator Bruce L Frazier WWII Veteran,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Senator Byron Dacus Memorial Highway,Senator Byron Dacus,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Senator David Myers Memorial Highway,Senator David Myers,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Senator Ed Berrong Memorial Highway,Senator Ed Berrong,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
