input_name,cleaned_name,input_type,odmp_url,odmp_name,odmp_bio,odmp_age,odmp_tour,odmp_badge,odmp_cause,odmp_end_of_watch,odmp_incident_details,odmp_fuzzy_score,wikidata_occupation,wikidata_race,wikidata_sex,wikidata_birth_date,wikidata_death_date,wikipedia_link,ai_summary,ai_education,ai_dob,ai_dod,ai_place_of_birth,ai_place_of_death,ai_gender,ai_involved_in_sports,ai_involved_in_politics,ai_involved_in_military,ai_involved_in_music
CHP Officer Paul C. Jarske Memorial Highway,CHP Officer Paul C Jarske,highway,https://www.odmp.org/officer/7062-officer-paul-c-jarske,Officer Paul C. Jarske,"Men before me, have traveled their path and becken Me to follow. Great men lead me to join their path and be of service. I’m grateful for the example given to me by Officer Jarske. I imagine his Heaven sent path to Me now is a reminder to persevere. SSGT Robert Donovan USAF August 21st, 2025",47,17 years,3493,Automobile crash,"Tuesday, February 24, 1981",Cause: Automobile crash,97.67441860465115,,,,,,,,[],,,,,,,,,
"CHP Officer Reuben F. Rios, Sr., Memorial Freeway",CHP Officer Reuben F Rios Sr Memorial Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
CHP Officer Richard D. Duvall Memorial Highway,CHP Officer Richard D Duvall,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
CHP Officer Robert Franklin Dickey Memorial Highway,CHP Officer Robert Franklin Dickey,highway,https://www.odmp.org/officer/18912-officer-robert-franklin-dickey,Officer Robert Franklin Dickey,"Officer Robert Dickey was killed in an automobile crash on I-8, east of Ogilby Road, while on patrol in Imperial County. It is believed that a tire on his patrol car blew out, causing him to lose control of the vehicle. The patrol car left the roadway and flipped several times. He was flown to Yuma Regional Medical Center, in Arizona, where he succumbed to his injuries a short time later. Officer Dickey had served with the California Highway Patrol for 5 years.  He is survived by his wife and one-year-old son.",37,5 years,17001,Automobile crash,"Sunday, June 10, 2007",Cause: Automobile crash,100.0,,,,,,,,[],,,,,,,,,
CHP Officer Robert J. Quirk Memorial Highway,CHP Officer Robert J Quirk,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
CHP Officer Saul Martinez Memorial Highway,CHP Officer Saul Martinez,highway,https://www.odmp.org/officer/14921-officer-saul-martinez,Officer Saul Martinez,"Officer Saul Martinez succumbed to injuries he received when he was struck by a vehicle in the early morning hours of May 8, 1997, in Desert Hot Springs. Officer Martinez and his partner were walking back to their cruiser after stopping for a vehicle on Dillon Road when a speeding car, which was driving on the shoulder, struck him. Just before the vehicle hit him, he pushed his partner out of the way, saving his life. The misdemeanor vehicular manslaughter trial of the driver ended in a mistrial in 2000. In a final act of service, Officer Martinez donated his organs. Officer Martinez had served with the California Highway Patrol for eight years. A few hours after he was hit by the vehicle, he was named the Latino Peace Officer of the Year Award for San Bernardino and Riverside Counties. He is survived by his wife and three children. Officer Martinez was posthumously awarded the Califonia Medal of Valor. The Saul Martinez Elementary School was named in his honor.",38,8 years,12555,Struck by vehicle,"Thursday, May 15, 1997","Cause: Struck by vehicle Incident Date: Thursday, May 8, 1997",100.0,,,,,,,,[],,,,,,,,,
CHP Officer Scott M. Greenly Memorial Freeway,CHP Officer Scott M Greenly Memorial Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
CHP Officer Sean Nava Memorial Freeway,CHP Officer Sean Nava Memorial Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"CHP Officer Stephen M. Linen, Jr. Memorial Freeway",CHP Officer Stephen M Linen Jr Memorial Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
CHP Officer Thomas J. Steiner Memorial Highway,CHP Officer Thomas J Steiner,highway,https://www.odmp.org/officer/17288-officer-thomas-joel-steiner,Officer Thomas Joel Steiner,"Officer Thomas Steiner was shot and killed while standing in front of the Pomona Courthouse after testifying in five traffic citation-related cases. Officer Steiner was shot three times, including once in the head, in an unprovoked attack by a 16-year-old suspect intent on killing a police officer. Officer Steiner was walking across the street in front of the courthouse and paused to stop for traffic. As he stood in the street the suspect drove by and opened fire at Officer Steiner, striking him numerous times. Officer Steiner was transported to a local hospital where he died five hours later. The killer was apprehended several hours later by members of the Pomona Police Department. He was charged with murder. He later pled guilty and was sentenced to life in prison without the possibility of parole. He received an additional 25-year-to-life sentence for using a firearm. It was later discovered that the suspect shot Officer Steiner in an attempt to gain the respect of members of a Los Angeles gang. Fifty-seven members of that gang were arrested after a year-long investigation and charged with conspiracy in relation to the murder of Officer Steiner. Officer Steiner had served with the California Highway Patrol for five years and was assigned to the Santa Fe Springs area. He is survived by his wife, son, and stepson.",35,5 years,15729,Gunfire,"Wednesday, April 21, 2004",Cause: Gunfire Weapon: Gun; Unknown type Offender: Sentenced to life without parole,94.11764705882352,,,,,,,,[],,,,,,,,,
CHP Officer Thomas P. Coleman Memorial Highway,CHP Officer Thomas P Coleman,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
CHP Officer Thomas R. Adams Memorial Highway,CHP Officer Thomas R Adams,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
CHP Officer William P. Sniffen Memorial Highway,CHP Officer William P Sniffen,highway,https://www.odmp.org/officer/12525-officer-william-p-sniffen,Officer William P. Sniffen,"Officer William Sniffen was killed in a motorcycle crash while pursuing a speeding motorist on the Nimitz Freeway at 8:30 p.m. The vehicle he was pursuing rear-ended a stalled car and burst into flames. Officer Sniffen was unable to stop and slid underneath the burning vehicle. The subject he was pursuing was arrested for felony drunk driving and felony manslaughter. He pleaded guilty and was sentenced to 45 days in jail and three years of probation. Officer Sniffen was a United States Air Force veteran and had served with the California Highway Patrol for seven years. He was survived by his wife, son, and daughter.",31,7 years,4464,Vehicle pursuit,"Thursday, April 5, 1973",Cause: Vehicle pursuit Weapon: Automobile Offender: Not available,98.0392156862745,,,,,,,,[],,,,,,,,,
CHP Officer William “Ivan” Casselman Memorial Highway,CHP Officer William Ivan Casselman,highway,https://www.odmp.org/officer/2901-officer-ivan-casselman,Officer Ivan Casselman,"Officer Casselman, On today, the 90th  anniversary of your death I would just like to say thank you for your service and sacrifice for the citizens of the state of California. BPA Mike Casey United States Border Patrol(Retired) August 24th, 2025",33,7 years,Not available,Motorcycle crash,"Saturday, August 24, 1935",Cause: Motorcycle crash,100.0,,,,,,,,[],,,,,,,,,
CHP Officers Brian Law and Juan Gonzalez Memorial Highway,CHP Officers Brian Law and Juan Gonzalez,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"CHP Officers Gayle W. Wood, Jr and James E. McCabe Memorial Highway",CHP Officers Gayle W Wood Jr and James E McCabe,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
CHP Officers Harold E. Horine and Bill Leiphardt Memorial Highway,CHP Officers Harold E Horine and Bill Leiphardt,highway,https://www.odmp.org/officer/6700-officer-harold-e-horine,Officer Harold E. Horine,"Officer Harold Horine and Officer William Leiphardt were struck and killed by a drunk driver while investigating a previous accident. While they were standing on the shoulder the drunk driver, driving a tractor trailer, swerved off the road and struck the vehicle, pushing it into the two officers. The driver was charged with drunk driving and manslaughter and was sentenced to 26 weekends in jail. Officer Horine had been with the agency for 10 years",39,10 years,6686,Vehicular assault,"Saturday, May 13, 1978","Cause: Vehicular assault Weapon: Automobile; Alcohol involved Offender: Sentenced to 26 weekends in jail Related Line of Duty Deaths: Officer William F. Leiphardt, Jr.",95.83333333333334,,,,,,,,[],,,,,,,,,
CHP Officers Irvine and Stovall Memorial Highway,CHP Officers Irvine and Stovall,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
CHP Officers Walter Frago and Roger Gore Memorial Freeway,CHP Officers Walter Frago and Roger Gore Memorial Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
CHP Sergeant Steven L. Licon Memorial Highway,CHP Sergeant Steven L Licon,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Cabrillo Freeway,Cabrillo Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Cabrillo Highway,Cabrillo,highway,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/California_State_Route_1,,[],,,,,,,,,
CalFire Firefighter Andrew Maloney Memorial Highway,CalFire Firefighter Andrew Maloney,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
California Corrections Youth Authority Counselor Ineasie M. Baker Memorial Freeway,California Corrections Youth Authority Counselor Ineasie M Baker Memorial Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
California Delta Highway,California Delta,highway,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Sacramento%E2%80%93San_Joaquin_River_Delta,,[],,,,,,,,,
California Highway Patrol Officer Arthur E. Dunn Memorials,California Highway Patrol Officer Arthur E Dunn Memorials,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
California Highway Patrol Officer Brent William Clearman Memorial Freeway,California Highway Patrol Officer Brent William Clearman Memorial Freeway,highway,https://www.odmp.org/officer/18422-officer-brent-william-clearman,Officer Brent William Clearman,"Officer Brent Clearman was struck and killed by a hit-and-run driver while investigating a crash on I-880 near the 66th Avenue on-ramp in Oakland. Officer Clearman suffered severe injuries when he was struck by the vehicle. He was transported to a local hospital where he succumbed to his injuries the following day. The driver of the vehicle who struck him fled the scene. The man turned himself in on August 7th, 2006.  He pleaded guilty to a felony hit-and-run charge on September 26th, 2006 and was sentenced to four years in prison. Officer Clearman was a U.S. Marine Corps sniper veteran of the War on Terrorism and had served with the California Highway Patrol for 16 months. He is survived by his wife, parents, and four sisters.",33,"1 year, 4 months",17843,Vehicular assault,"Sunday, August 6, 2006","Cause: Vehicular assault Incident Date: Saturday, August 5, 2006 Weapon: Automobile Offender: Plead guilty to felony hit-and-run",100.0,,,,,,,,[],,,,,,,,,
California Highway Patrol Officer David W. Copleman Memorial Highway,California Highway Patrol Officer David W Copleman,highway,https://www.odmp.org/officer/3445-officer-david-w-copleman,Officer David W. Copleman,"Officer Copleman was killed in an automobile accident while pursuing a speeding motorist in Ventura County. During the pursuit an oncoming van swerved to avoid traffic, colliding head-on and killing Officer Copleman. The motorcycle driver was eventually apprehended and charged in connection with Officer Copleman's death.",27,Not available,10503,Vehicle pursuit,"Saturday, April 6, 1985",Cause: Vehicle pursuit Weapon: Automobile Offender: Not available,97.95918367346938,,,,,,,,[],,,,,,,,,
California Highway Patrol Officer Earl Scott Memorial Highway,California Highway Patrol Officer Earl Scott,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
California Highway Patrol Officer Franke A. Story Memorial Highway,California Highway Patrol Officer Franke A Story,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
California Highway Patrol Officer Justin W. McGrory Memorial Highway,California Highway Patrol Officer Justin W McGrory,highway,https://www.odmp.org/officer/20438-officer-justin-wayne-mcgrory,Officer Justin Wayne McGrory,"Officer Justin McGrory was struck and killed by a drunk driver while conducting a field sobriety test on I-15 in Barstow at 3:38 am. He and his partner had stopped a suspected drunk driver and were administering the tests when he was struck. His partner was not injured. The drunk driver who struck him stopped a short distance away. He was arrested and charged with vehicular manslaughter and driving under the influence of marijuana. In September 2012 the driver pleaded no contest to vehicular manslaughter while intoxicated and was sentenced to five years in prison. Officer McGrory had served with the California Highway Patrol for almost three years. He is survived by his expectant wife and three small children. His fourth child, a daughter, was born on July 20, 2010.",28,"2 years, 8 months",18606,Vehicular assault,"Sunday, June 27, 2010",Cause: Vehicular assault Weapon: Automobile; Alcohol involved Offender: Sentenced to 5 years,92.3076923076923,,,,,,,,[],,,,,,,,,
California Highway Patrol Officer Phillip Dennis Ortiz Memorial Highway,California Highway Patrol Officer Phillip Dennis Ortiz,highway,https://www.odmp.org/officer/20431-officer-philip-dennis-ortiz,Officer Philip Dennis Ortiz,"Officer Philip Ortiz succumbed to injuries sustained two weeks earlier when he was struck by a vehicle on I-405 near National Boulevard in West Los Angeles. He was issuing a traffic citation to a driver when another car, which was driving on the shoulder passing other vehicles, struck him and his motorcycle. Officer Ortiz was pinned in the wreckage and had to be extricated by the responding rescue crew. He was transported to Ronald Reagan UCLA Medical Center where he remained until passing away. Office Ortiz had served with the California Highway Patrol for 28 years. He is survived by his wife, parents, and sister.",48,28 years,10428,Struck by vehicle,"Tuesday, June 22, 2010","Cause: Struck by vehicle Incident Date: Wednesday, June 9, 2010",96.2962962962963,,,,,,,,[],,,,,,,,,
"California Highway Patrol Officers James E. Pence, Jr., Roger D. Gore, Walter C. Frago, and George M. Alleyn Memorial Highway",California Highway Patrol Officers James E Pence Jr Roger D Gore Walter C Frago and George M Alleyn,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
California Small Business Owner's Highway,California Small Business Owners,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
California Wildland Firefighters Memorial Highway,California Wildland Firefighters,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Caltrans Highway Maintenance Lead Worker Michael (Flea) Feliciano Memorial Highway,Caltrans Highway Maintenance Lead Worker Michael Flea Feliciano,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Caltrans Highway Maintenance Leadworker Jaime Obeso Memorial Highway,Caltrans Highway Maintenance Leadworker Jaime Obeso,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Caltrans Leadworker Gary Wayne Smith Memorial Highway,Caltrans Leadworker Gary Wayne Smith,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Capital City Freeway,Capital City Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Captain Mark Ratledge Memorial Highway,Captain Mark Ratledge,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Carleton E. Forbes Freeway,Carleton E Forbes Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Carneros Highway,Carneros,highway,,,,,,,,,,,,,,,,"https://en.wikipedia.org/wiki/Carneros,_Le%C3%B3n",,[],,,,,,,,,
Central Yosemite Highway,Central Yosemite,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Century Freeway,Century Freeway,highway,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Interstate_105_(California),,[],,,,,,,,,
Cesar Chavez Memorial Highway,Cesar Chavez,highway,,,,,,,,,,,trade unionist,,male,1927-03-31,1993-04-23,https://en.wikipedia.org/wiki/Cesar_Chavez,,[],,,,,,,,,
Charles Brown Highway,Charles Brown,highway,,,,,,,,,,,actor,,male,1887-07-01,1948-11-25,https://en.wikipedia.org/wiki/Charles_D._Brown,,[],,,,,,,,,
Charles I. Walter Memorial Highway,Charles I Walter,highway,https://www.odmp.org/officer/8717-officer-walter-charles-maxey,Officer Walter Charles Maxey,"Officer Walter Maxey was killed in a motorcycle accident when the kickstand on his bike suddenly disengaged and struck the ground, causing his motorcycle to spin around violently. Officer Maxey had served with the California Highway Patrol for seven years.",40,7 years,Not available,Motorcycle crash,"Tuesday, February 2, 1943",Cause: Motorcycle crash,93.33333333333333,,,,,,,,[],,,,,,,,,
Chino Valley Freeway,Chino Valley Freeway,highway,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/California_State_Route_71,,[],,,,,,,,,
Chiura Obata Great Nature Memorial Highway,Chiura Obata Great Nature,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Christopher Columbus Transcontinental Highway,Christopher Columbus Transcontinental,highway,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Interstate_10,,[],,,,,,,,,
Christopher Meadows Memorial Highway,Christopher Meadows,highway,,,,,,,,,,,painter,,male,1863-01-01,1947-01-01,,,[],,,,,,,,,
Chumash Highway,Chumash,highway,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Chumash_people,,[],,,,,,,,,
Civilian Women Volunteers All Wars Memorial Freeway,Civilian Women Volunteers All Wars Memorial Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Clarence Ward Memorial Boulevard,Clarence Ward,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Colonel Charles Young Memorial Highway,Colonel Charles Young,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Colonel William R. ""Bill"" Lucius Highway",Colonel William R Bill Lucius,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Colonel Young Oak Kim, United States Army, Memorial Highway",Colonel Young Oak Kim United States Army,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Colorado Freeway,Colorado Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Congressman George E. Brown, Jr. Memorial Highway",Congressman George E Brown Jr,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Corona Freeway,Corona Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Corporal Ronil Singh Memorial Highway,Corporal Ronil Singh,highway,https://www.odmp.org/officer/23870-corporal-ronil-singh,Corporal Ronil Singh,"Corporal Ron Singh was shot and killed while conducting a vehicle stop at the intersection of Merced Street and Eucalyptus Avenue shortly before 1:00 am. Approximately three minutes after initiating the stop he radioed dispatch that shots had been fired. Responding officers found Corporal Singh at the scene suffering from multiple gunshot wounds. He was transported to a local hospital where he succumbed to his wounds. The subject he stopped, an illegal immigrant with a gang affiliation, fled the scene. He was arrested in Bakersfield, California two days later while attempting to flee back to Mexico. The suspect had a pending warrant for failure to appear in court for other charges. In 2020, the suspect took a plea deal of life without parole. Corporal Singh had served with the Newman Police Department for seven years. He had previously served with the Merced County Sheriff’s Office and the Turlock Police Department. He is survived by his wife and son.",33,12 years,282,Gunfire,"Wednesday, December 26, 2018",Cause: Gunfire Weapon: Gun; Unknown type Offender: Life without parole,100.0,,,,,,,,[],,,,,,,,,
"Correctional Officer Jesus ""Jesse"" Sanchez Memorial Highway",Correctional Officer Jesus Jesse Sanchez,highway,https://www.odmp.org/officer/11717-correctional-officer-jesus-jesse-sanchez,"Correctional Officer Jesus ""Jesse"" Sanchez","Correctional Officer Jesse Sanchez was shot and killed, and another officer was shot and wounded in an ambush by two men who were attempting to free a prisoner. He and another officer had just left the California Institution for Men at Chino with the prisoner when two cars pulled alongside their prison van and forced them off the road on Edison Avenue near Euclid Avenue. An occupant from each car, with guns drawn, handcuffed Officer Sanchez and the other officer and then shot them both. Officer Sanchez was killed, and the other officer was wounded. The other officer faked being dead as the ambushers drove away with their prisoner. Later, the two cars were found abandoned in a parking lot north of Riverside Drive. The liberated prisoner, 35, was being transported to a court hearing in San Bernardino for escape. He had been sentenced to prison for attempted robbery in January of 1969. He and another inmate escaped in November 1970. They were later returned to California and charged with kidnapping and escape. He had been convicted of kidnapping a few weeks before the ambush. Two weeks later, a man, 30, and a girl, 18, surrendered to FBI agents at Menlo Park. They said they were in one of the two cars but never got out. Both were charged with murder and the freeing of a prisoner by violent means. They provided the names of the killers: a man, 23, and a woman, 44. On December 11, 1972, the woman they named and the liberated prisoner were captured on the San Francisco Bay Bridge. Police found a sawed-off shotgun, two loaded pistols, two grenades, and an M-1 Rifle in their car. Both were charged with the murder of Officer Sanchez and the attempted murder of the other officer. On December 18, 1972, the fourth suspect was apprehended in Palo Alto. All five were members of the Verceremos Revolutionary Organization, a far-left political group that existed in Palo Alto from 1969 to 1973. On December 27, 1972, the liberated prisoner was convicted of first-degree murder and had a life term added to his other terms. He was convicted in a Federal Court of interstate kidnapping and sentenced to 20 years. He was sent to a federal prison in Florence, Arizona, where he escaped in October of 1979. He was captured 10 days later in Idaho, just south of the Canadian line. He was denied parole on March 22, 1987. On April 22, 1974, the 23-year-old was convicted of first-degree murder and sentenced to life. He was also denied parole in 1987. In the same trial, the woman, 44, was convicted of second-degree murder and sentenced to 5 years to life. She was released in 1978. The other two were also convicted of second-degree murder and received similar prison terms. They were released in 1980. Officer Sanchez had served with the California Department of Corrections and Rehabilitation for five months and was assigned to the California Institution for Men.",24,5 months,Not available,Gunfire,"Friday, October 6, 1972",Cause: Gunfire Weapon: Gun; Unknown type Offender: Convicted of murder,97.5609756097561,,,,,,,,[],,,,,,,,,
Correctional Officer Jose Rivera Memorial Highway,Correctional Officer Jose Rivera,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
"Correctional Officer Manuel A. Gonzalez, Jr. Memorial Highway",Correctional Officer Manuel A Gonzalez Jr,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Costa Mesa Fire Captain Michael Kreza Memorial Highway,Costa Mesa Fire Captain Michael Kreza,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Costa Mesa Freeway,Costa Mesa Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Crynthia and Erling Hjertager Memorial Highway,Crynthia and Erling Hjertager,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Dana Cowell Memorial Highway,Dana Cowell,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Daniel Broeske Memorial Highway,Daniel Broeske,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Dave Ghilarducci Memorial Highway,Dave Ghilarducci,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
David E. Pierson and Bill Freeman Highway,David E Pierson and Bill Freeman,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Dean E. Beattie Memorial Highway,Dean E Beattie,highway,https://www.odmp.org/officer/17031-officer-dean-edward-beattie,Officer Dean Edward Beattie,"Officer Dean Beattie was killed while attempting to pass a slow-moving truck on Route 163, near I-8, in San Diego County at about 12:55 pm. He had been following the truck when he activated his emergency lights. He accelerated to approximately 60 mph and attempted to pass it on the right-hand shoulder. His BMW patrol motorcycle struck the truck near the right-hand wheel well and he was thrown to the ground. Since Officer Beattie did not make radio contact prior to the accident, it was not known why he activated his emergency equipment. He was transported to Sharp Memorial Hospital where he succumbed to his injuries a short time later. Officer Beattie was a U.S. Marine Corps veteran and had served with the California Highway Patrol for 24 years. He is survived by his wife, six children, his parents, two brothers, and a sister.",46,24 years,9490,Motorcycle crash,"Wednesday, November 19, 2003",Cause: Motorcycle crash,92.3076923076923,,,,,,,,[],,,,,,,,,
Deputy Bruce Lee Memorial Highway,Deputy Bruce Lee,highway,https://www.odmp.org/officer/16850-deputy-sheriff-bruce-kevin-lee,Deputy Sheriff Bruce Kevin Lee,"Deputy Bruce Lee was beaten to death with his service baton after responding to a domestic disturbance call on Avenida Velazco Street, in La Quinta, at 09:40 am. The call involved reports of an emotionally disturbed man attempting to break into his parents' home. Deputy Lee became involved in a struggle with the suspect and was beaten. Deputy Lee suffered severe head injuries from the attack. Deputy Lee's backup officer arrived on the scene and found Deputy Lee unconscious. The suspect then began to approach the backup officer with the baton. The suspect refused to drop the baton and was shot and killed. Deputy Lee was transported to Desert Regional Medical Center where he succumbed to his injuries approximately two hours later. Deputy Lee had served with the Riverside County Sheriff's Department for 22 years. He is survived by his wife, parents, and sister.",45,22 years,1088,Assault,"Tuesday, May 13, 2003",Cause: Assault Weapon: Blunt object; Baton Offender: Shot and killed,100.0,,,,,,,,[],,,,,,,,,
Deputy David G. Graves Memorial Freeway,Deputy David G Graves Memorial Freeway,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Deputy David P. Grant Memorial Highway,Deputy David P Grant,highway,https://www.odmp.org/officer/17335-deputy-sheriff-david-paul-grant,Deputy Sheriff David Paul Grant,"Deputy Sheriff Dave Grant was killed in an automobile crash while responding to a small plane crash near Columbia, California, at approximately 11:00 am. He was responding to the scene on Highway 49 and was approaching the intersection at Parrotts Ferry Road. Another car entered the intersection and stopped in the middle of it. Deputy Grant attempted to avoid a collision, but his patrol car clipped the other vehicle and crashed. He was transported to a local hospital, where he died a short time later. Deputy Grant had served with the Tuolumne County Sheriff's Department for 15 years and had served in law enforcement for a total of 28 years. He was survived by his wife, son, three daughters, four sisters, one brother, and seven grandchildren.",46,28 years,1273/012,Automobile crash,"Monday, May 31, 2004",Cause: Automobile crash,94.73684210526315,,,,,,,,[],,,,,,,,,
Deputy Frank M. Pribble Memorial Highway,Deputy Frank M Pribble,highway,https://www.odmp.org/officer/10839-deputy-sheriff-frank-marion-pribble,Deputy Sheriff Frank Marion Pribble,"Deputy Pribble was shot and killed while on patrol. Deputy Pribble approached a pick-up truck with a camper on the rear looking for a suspect in a shooting.  The suspect opened fire with a rifle hitting Deputy Pribble in the back, mortally wounding him.  His partner returned fire into the camper hitting the suspect.  Both Deputy Pribble and the suspect died at the hospital from their respective gunshot wounds. Deputy Pribble had served with the San Bernardino County Sheriff's Department for ten years.  He was survived by his wife and son.",36,10 years,Not available,Gunfire,"Sunday, July 6, 1975",Cause: Gunfire Weapon: Rifle Offender: Shot and killed by another officer,95.23809523809524,,,,,,,,[],,,,,,,,,
Deputy Greg A. Gariepy Memorial Highway,Deputy Greg A Gariepy,highway,,,,,,,,,,,,,,,,,,[],,,,,,,,,
Deputy James Throne Memorial Highway,Deputy James Throne,highway,https://www.odmp.org/officer/19385-deputy-sheriff-james-edward-throne,Deputy Sheriff James Edward Throne,"Deputy James Throne was killed when his patrol car collided with another patrol car as they were responding to back up deputies involved in a foot chase. Deputy Throne was westbound on Blackburn Street while the other deputy was driving a marked car northbound on Weedpatch Highway.  As the other deputy approached the intersection, Deputy Throne pulled into the intersection, where he was struck. The other deputy suffered major injuries and is being treated at Kern Medical Center. Deputy Throne was on the force for two and a half years and previously served with the Taft Police Department. He is survived by wife and three children.",29,"2 years, 6 months",952,Automobile crash,"Friday, May 23, 2008",Cause: Automobile crash,100.0,,,,,,,,[],,,,,,,,,
Deputy Kent Hintergardt Memorial Highway,Deputy Kent Hintergardt,highway,https://www.odmp.org/officer/490-deputy-sheriff-kent-hintergardt,Deputy Sheriff Kent Hintergardt,"Deputy Sheriff Kent Hintergardt was shot and killed when he responded to a domestic disturbance. He had responded to an apartment complex and was waiting in the parking lot for backup when the suspect came downstairs and began speaking to him. Unbeknownst to Deputy Hintergardt, the man had just strangled his girlfriend to death in her apartment. During their encounter, the man produced a handgun and fatally shot Deputy Hintergardt. The man committed suicide a short time later. Deputy Hintergardt had served with the Riverside County Sheriff's Department for four years. He was survived by his expectant wife and 16-month-old daughter.",33,4 years,Not available,Gunfire,"Sunday, May 9, 1993",Cause: Gunfire Weapon: Gun; Unknown type Offender: Committed suicide,100.0,,,,,,,,[],,,,,,,,,
Deputy Probation Officer Irene B. Rios Memorial Highway,Deputy Probation Officer Irene B Rios,highway,https://www.odmp.org/officer/19537-deputy-probation-officer-irene-beatrice-rios,Deputy Probation Officer Irene Beatrice Rios,"Deputy Probation Officer Irene Rios was killed in an on-duty automobile accident at approximately 4:30 am. She was traveling in a department vehicle on I-8 to the San Diego International Airport, for a placement visit to Sacramento, when her vehicle overturned. Deputy Rios died from the injuries she sustained in the accident. Deputy Rios had served with the Imperial County Probation Department for six years. She is survived by her parents, brother and two sisters.",28,6 years,718,Automobile crash,"Wednesday, August 13, 2008",Cause: Automobile crash,97.22222222222223,,,,,,,,[],,,,,,,,,
